Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.47114554,0.20599355,0.4086869,0.6495972,0.3229804,0.22985572,0.36989242,0.58000165,0.5309958,0.62721133,0.423743,0.47040492,0.3971298,0.38800448,0.3309697,0.35093147,0.28492054,0.6529355
0.459796,0.39399475,0.41318005,0.5107678,0.35477582,0.5039428,0.5226742,0.4265616,0.48177573,0.44435942,0.3376365,0.4055507,0.5331889,0.4208659,0.2652261,0.488709,0.38282663,0.5317406
0.46740976,0.11263617,0.3141253,0.63641393,0.21556233,0.19486175,0.28864968,0.39745265,0.4246723,0.43178216,0.39886773,0.3849982,0.28404924,0.36617073,0.19885437,0.37633592,0.24622646,0.632169
0.4156928,0.32727638,0.36556002,0.54187965,0.56117976,0.343677,0.51440054,0.56700915,0.5641092,0.5833064,0.43686682,0.5663133,0.5120178,0.48442614,0.3303443,0.5765785,0.37648806,0.57253224
0.51788086,0.29198807,0.478663,0.5676127,0.30168682,0.43971124,0.4278324,0.47011262,0.4882629,0.44891134,0.41850463,0.42411086,0.46408063,0.32494497,0.44063908,0.3083305,0.41384295,0.58062977
0.3885917,0.29783356,0.34757835,0.5572235,0.49958307,0.39404765,0.5585709,0.5334319,0.5631147,0.55872667,0.34097162,0.508424,0.55193126,0.4291933,0.2229716,0.5603227,0.3445113,0.59386617
0.50607497,0.28245598,0.30212134,0.4913457,0.27906471,0.30474353,0.37493116,0.36752397,0.48521027,0.43115076,0.43951964,0.4099021,0.4331148,0.4848595,0.3533008,0.5348388,0.317529,0.5888837
0.43282682,0.33772174,0.38005668,0.5443355,0.46280867,0.4461655,0.5591664,0.52652866,0.56608075,0.522077,0.4011593,0.47435555,0.5187393,0.46004555,0.3460854,0.47389027,0.43330032,0.5530889
0.5260226,0.3277414,0.48986787,0.58620274,0.32868868,0.3813892,0.39958426,0.5026821,0.4861624,0.54092854,0.4294272,0.46256834,0.47395697,0.33371985,0.40001425,0.33447674,0.3548831,0.616361
0.53535336,0.28467408,0.46791595,0.62936497,0.35500246,0.3091917,0.4036104,0.569944,0.48997706,0.57597464,0.4281833,0.53101707,0.45714644,0.37979347,0.30108568,0.3905554,0.30436715,0.611332
0.48145553,0.21932209,0.32518527,0.57191026,0.28833443,0.24454705,0.36409786,0.4531268,0.50295234,0.5312909,0.38438073,0.4551018,0.452488,0.40291584,0.2599146,0.49895638,0.24218759,0.65721387
0.51657915,0.19891505,0.30985662,0.6041602,0.2548226,0.2746011,0.41342193,0.47196642,0.5297397,0.50256205,0.39037517,0.44123593,0.4437037,0.43016332,0.25341836,0.440707,0.2765866,0.6422202
